2019-04-14 05:53,武汉地铁公安你只管跑我为你守护平安今天上午汉马开赛轨道公安已经守护在各个岗位激情热情将与选手一起点燃
2019-04-08 07:18,武汉地铁公安遇见最美的警色就在轨道交通心灵的震撼不需要语言感动就在身边节日期间那些轨道交通线上的最美你感动了吗
2019-04-07 17:13,武汉地铁公安节日我在岗清明小长假返程高峰来了感受一下武汉地铁客流今日截止到月日点武汉轨道交通线网总客流量含换乘为乘次
2019-04-05 13:52,#致敬公安英雄#,玉林公安玉林公安转发微博
2019-04-05 13:50,#本报#,转发微博
2019-04-05 11:29,武汉地铁公安轨道分局积极应对清明节大客流清明节到来之际武汉地铁的单日客流再次刷新纪录达到万人次轨道分局迅速启动节日安保勤务强化三长上站狠抓责任落实各派出所就节日期间的客流疏导治安防控服务乘客等重点工作制定了具体措施确保清明小长假期间轨道交通治安大局平稳
2019-04-03 13:05,武汉地铁公安不忘初心铸忠诚武汉轨道公安民警清明节祭英灵又是一年清明节又是寄托哀思时月日下午武汉市公安局轨道分局三金潭所组织民警代表人来到中国人民解放军空军某部队革命烈士陵园开展以缅怀革命先烈弘扬烈士精神为主题的清明节祭扫活动
2019-02-28 20:57,转发微博
2019-02-22 23:15,武汉地铁公安醉汉大闹地铁站还袭警被依法行政拘留日一男子醉酒后在地铁站撒泼辱骂站务员并袭警该男子被依法行政拘留天年月日晚时许地铁号线武昌火车站一醉酒男子在站厅里骂骂咧咧大喊大叫站务员发现后劝其出站男子不但不愿出站转头骂起站务员无奈站展开全文
2019-02-19 21:28,武汉地铁公安你只管看灯我负责安全正月十五元宵节园博园灯会按时开园轨道分局狠抓灯会安保工作主要领导现场督导分管领导靠前指挥汉口里派出所全警上岗市局分局增派警力支援地铁园博园站出入口安排警力人并对进出口的客流疏导制定了周密方案细化了具体措施确保了客流安全有序展开全文
2019-02-19 10:02,武汉地铁公安今天上午九点武汉地铁号线南延线开通运营二号线南延线作为光谷南的一条重要交通出行通道串起光谷南与市中心沿线分布着座地铁站点站点周边集中大量高校居民区和企业覆盖人群众多轨道交通民警将竭力护航乘客平安出行
2019-02-18 22:36,武汉地铁公安二号线成首条转钟地铁民警勤务工作怎么安排日上午点地铁二号线南延线将开通试日上午点地铁二号线南延线将开通试届时整条武汉地铁号线总里程数将达到公里是全国第六长的地铁线路二号线含机场线也成为首个零点以后结束运营的线路末班车分别到达天河机场站和佛祖岭站时间为时分针对二号线南延线即将开通运营以及首展开全文
2019-02-15 19:44,武汉地铁公安定了元宵节上午点地铁号线南延线开通试运营武汉轨道交通号线南延线将于月日上午开通月日上午开通并与轨道交通号线机场线贯通试运营届时武汉地铁通车总里程达到公里座车站的运营规模开通当日号线南延线运营时间为至月日起轨道交通号线含机场线展开全文
2019-01-30 17:21,武汉地铁公安患老年痴呆症爹爹走失三天地铁民警助其与亲人团圆月日时分许武汉地铁七号线二警区民警任昊带领辅警张煌刘本超在建安街站巡逻时发现一老人在通道口徘徊自言自语疑似老年痴呆民警上前询问了老人基本情况发现老人答非所问语无伦次看到老人身体虚弱在寒风中瑟瑟发展开全文
2019-01-27 15:57,武汉地铁公安夫妻吵架阻挡地铁屏蔽门关闭导致列车延误分秒被警方依法拘留一对年轻夫妻因家庭纠纷吵架从家闹到地铁上在下地铁时还吵个不停互相拉拽两次阻挡正要关闭的屏蔽门影响列车正常运行导致延误分秒昨天晚上时分这对小夫妻被武汉轨道警方依法行政拘留家住东湖展开全文
2019-01-21 22:31,转发微博
2019-01-16 09:45,武汉地铁公安站在新的起点上回望昨天我们有太多的回忆展望明天我们信心更强力量更足梦想依旧催促我们踏上征途再出发乘风破浪只为到达心中的远方
2019-01-10 11:51,武汉地铁公安向人民报告今天是警营开放日和宣传日轨道交通分局邀请近名市民走进警营观看警犬搜毒演示经典案例宣传片参观分局指挥中心防诈骗实物展近距离感受轨道公安工作
2019-01-01 18:18,武汉地铁公安武汉公安元旦升旗迎新长跑站在新的时间交汇点信心更强力量更足向更远的远方出发与军运同行展汉警风采扬轨警雄风我们一起努力一起奋斗一起做追梦人
2018-12-30 11:36,武汉地铁公安节日我在岗今天的武汉普降大雪银装素裹既给市民带来喜悦也给市民出行带来不便为确保安全轨道分局迅速启动应急预案部署扫雪除冰轨道交通各条线出入口出现一派繁忙景象各所队领导和值班民警冒着寒冷扫雪除冰确保了地铁站区各出入口安全畅通
